messages,target,label
"Sorry, Bill, I had to clear this up. There may be good evolutionary
arguments against homosexuality, but these don't qualify.

[deletions]
[deletions]

 Oh? I guess all those social insects (e.g. ants, bees, etc.) which
have one breeding queen and a whole passel of sterile workers are on
the way out, huh?
 

 I refer you to the bonobos, a species of primate as closeley related to
humans as chimpanzees (that is, very closely). They have sex all the
time, homosexual as well as heterosexual. When the group finds food, they
have sex. Before the go to sleep at night, they have sex. After they
escape from or fight off prdators, they have sex. Sex serves a very important
social function above and beyond reproduction in this species. A species
closely related to humans. There is some indication that sex performs
a social function in humans, as well, but even if not, this shows that
such a function is not *impossible*.

 Sincerely,

 Ray Ingles               ingles@engin.umich.edu",0,alt.atheism
"
Good statement! Should we apply empirical measurements to define exact
social morals? Should morals be based on social rules? On ancient
religious doctrines? It seems there will *NEVER* be a common and single
denominator for defining morals, and as such defining absolute
and objective morals is doomed to fail as long as humans have 
this incredible talent of creative thinking.

Cheers,
Kent",0,alt.atheism
"
Perhaps because you just made it up?",0,alt.atheism
"
Seems he didn't understand anything about realities, liar, lunatic
or the real thing is a very narrow view of the possibilities of Jesus
message.

Sigh, it seems religion makes your mind/brain filter out anything
that does not fit into your personal scheme. 

So anyone that thinks the possibilities with Jesus is bound to the
classical Lewis notion of 'liar, lunatic or saint' is indeed bound
to become a Christian.

Cheers,
Kent",0,alt.atheism
"I've heard that in California they ask you to swear without any
mention of a god.  What states actually include ""god"" in the
courtroom oath?

",0,alt.atheism
"
This is an interesting notion -- and one I'm scared of. In my
case I'm a Finnish citizen, I live in USA, and I have to conform
to the US laws. However, the Finnish government is not actively
checking out what I'm doing in this country, in other words checking
out if I conform to the Finnish laws.

However, Islamic law seems to be a 'curse' that is following you
everywhere in the world. Shades of 1984, eh?

Cheers,
Kent",0,alt.atheism
"

I don't think I've changed my stance at all.  My original stance was that
a painless execution was not a cruel one.  I didn't say what would be
considered cruel, only that a painless death wasn't.  Now, cruelty must
involve some sort of suffering, I believe.  I don't think someone that gets
shot in the head or electrocuted really suffers very much.  Even a hanging
probably produces one sharp instance of pain, but it's over so quickly...


Pardon?


No.  Well, again I stated that a painless death isn't cruel, but I don't
think I stated that all painful executions *are* cruel.  I think that some
are cruel, depending on the nature and duration of the pain.


Anything more than an instant, I guess.  Any death by suffocation
asphyxiation, or blood loss would be cruel, I think (this includes the
gas chamber, and drawing and quartering).  I'd say that any pain that
lasts, say, over twenty seconds or so would be too long (but this may
be an arbitrary cutoff, I suppose).",0,alt.atheism
"#|>
#|> #And in that area, what you care about is whether someone is sceptical,
#|> #critical and autonomous on the one hand, or gullible, excitable and
#|> #easily led on the other.
#|> 
#|> Indeed I may.  And one may be an atheist and also be gullible, excitable
#|> and easily led.
#|> 
#|> #I would say that a tendency to worship tyrants and ideologies indicates
#|> #that a person is easily led.   Whether they have a worship or belief 
#|> #in a supernatural hero rather than an earthly one seems to me to be
#|> #beside the point.
#|> 
#|> Sure.  But whether or not they are atheists is what we are discussing,
#|> not whether they are easily led.  
#
#Not if you show that these hypothetical atheists are gullible, excitable
#and easily led from some concrete cause.   In that case we would also
#have to discuss if that concrete cause, rather than atheism, was the
#factor that caused their subsequent behaviour.

I'm not arguing that atheism causes such behaviour - merely that
it is not relevant to the definition of atheism, which is 'lack of belief in 
gods'.  

",0,alt.atheism
"

Did I claim that there was an absolute morality, or just an objective one?",0,alt.atheism
"
Bill, I think you have a misunderstanding about atheism. Lack of 
belief in God does not directly imply lack of understanding
transcendental values. I hope you would accept the fact that 
for instance Buddhists appreciate issues related to non-empirical
reasoning without the need to automatically believe in theism.

I think reading a couple of books related to Buddhism might 
revise and fine tune your understanding of non-Christian systems.

Cheers,
Kent
",0,alt.atheism
": >

:   Precisely my position.  

:   As a newbie, I tried the point-by-point approach to debate with
:   these types.  It wasted both my time and my lifespan.  Ignoring
:   them is not an option, since they don't go away, and doing so
:   would leave one with large stretches of complete anonymity in this
:   group.

Bob,

I've posted here long enough to see your name a few times, but I
can't recall any point by point approach to anything you've
contributed. But I'm old (probably senile) and I may have just
forgotten, if you could post an example of your invincible logic, it
might jog my memory.",0,alt.atheism
"
Personal attacks?  


Deliberate misinterpretation of a persons statement?  (By cutting out
the part of the statement, he tries to blunt the thrust of the sentence.
He never addresses the issue of extreemist peace people not holding true
to their ideals.)


Ignoring the challenge?  (He ignores the challenge that extreemists for
peace tend to be quite insistent that everyone accept their ideals for
the world, and have even turned quite violent.  (Witness, Chicago, summer
1968)).


Paranoia?  (He assumes that anyone who argues against his viewpoint must
""masturbate over Guns'N'Ammo."")

Fire up the Oven, it isn't hot enough!
",0,alt.atheism
"

 This is one of my favorite fallacious points against atheism, i.e. the 
 belief that you can't deny anything that you can't prove doesn't exist.
 This is easily nailed by showing that an infinite number of beings are
 conceivable but not observed to exist, does this mean that we would have
 to believe in all of them?  According to the above poster, we must believe
 in objects or beings that haven't been proved not to exist so why stop at
 God?   (there could be a huge number of beings identical to Ronald Reagan
 except for trivial differences, say one is missing a finger, one has blond
 hair,... and they all live  on other planets so we can't see them)  The 
 reason no one but atheists bring this up is that none of these christians
 have a vested interest in these unknown beings with the exception of God.


 How did they shoot themselves in the foot?


  There is a big difference here, Stalin didn't say that he stood for a 
  particular moral position (i.e. against murder and terrorism, etc.) and
  then did the opposite (like the religious movements), he was at least
  an honest killer.  (This is NOT a support of Stalin but an attack on this
  viewpoint).  Saying that atheism supports murder and violence just because
  one man was a tyrant and an atheist is just bad logic, look at all the
  russians that helped Stalin that weren't atheists - don't they contradict
  your point?  Besides your point assumes that his atheism was relevant
  to his murdering people, this is just the common assumption that atheists
  can't value life as much as theists (which you didn't support).  


 Ah, and here's another point you didn't get out of the FAQ.  An atheist
 doesn't have to hold the positive view that god doesn't exist, he/she may
 just have the non-existence of the positive belief.  Here's the example:
 
 Strong atheism - ""I believe god does not exist""   a positive belief

 Weak atheism   - ""I don't believe in a god""       a negative belief
 
 these are NOT the same, some one that has never thought of the idea of
 god in their whole life is technically an atheist, but not the kind that
 you are calling unreasonable.  Or let's look at it this way (in sets)
 
 suppose that a given person has a huge set of ideas that I will represent
 as capital letters and these people then either believe that these ideas
 exist as real objects or not.  So if S = santa, then E(S)= no is the person
 not believing in santa but still having the idea of santa.  But notice that
 even E(S) = no  is itself another idea!  This means you have lots of cases:
 
 christian :  (A,E(A)=yes,B,E(B)=no,  . . . G,E(G)=yes......) where G = god
 
 atheist (strong) : (A,E(A). . . . .G,E(G)=no)
 
 atheist (weak) : (A,.....E)     i.e. no G at all in the set
 
 agnostic :  (A,.......G, E(G) = indeterminate, E', ....) 



 Nietzsche once said that a man would rather will nonexistence than not
  will at all but the darwinist way to put this is that humanity always 
  prefers no or yes to a maybe because indecision is not a useful survival
  trait, evolution has drilled it in us to take positions, even false ones.

",0,alt.atheism
